productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B0002AHY7A,Waterpik Waterpik Power Flosser Fla-220,ASSTFL05B4N3N,0/4,4.0,1299628800,Great turnaround time from Amazon!Article just what I wanted.Excellent servoceMahalo nui loe from Hawaii!,health personal care,personal care,oral hygiene
B00008BFXL,Philips Sonicare E-Series Replacement Brush Head,A272CKNU3CWN84,0/0,5.0,1187740800,The Sonicare Elite is the best product to prevent gum disease.I've been using for 10 years and every visit to the dentist supportsthat this products is so worth it.,health personal care,personal care,oral hygiene
B000052YED,"REMBRANDT GENTLE WHITE, Mint Toothpaste, 3-Ounce",A3HDIICJZ7JLUM,0/0,5.0,1237593600,"After fighting with almost a constant stream of canker sores for years, I finally decided to put an end to them once and for all. I tried a number of different things from only drinking water, changing my diet, and using a variety of other products but nothing stopped my canker sores once and for all. I finally decided to give the Rembrandt Canker Sore toothpaste a try and while I wasn't thrilled with the lack of foam when I brushed, I was won over when my canker sores completely stopped. I was shocked -- and still am -- but this product received all of the five star ratings it's getting. It's amazing and has finally, after many years of suffering, given me relief from my canker sores. I'm able to eat and drink what I want, but just by changing toothpastes I was able to eliminate my canker sores altogether. If you're suffering at all from canker sores, you really owe it to yourself to at least give this a try.",health personal care,personal care,oral hygiene
B000GLRREU,Waterpik Ultra Water Flosser,A1ZZAKUCNJTU19,2/10,1.0,1332288000,"I have been an avid 'flosser' for years, so after my old one quit working - I purchased this one 7 months ago. It worked great until about a month ago, when it started to leak out of its reservoir. I contacted the company hoping they would at least offer a replacement part...this was their response:Thank you for contacting Water Pik, Inc. customer service.We do not recommend leaving water in the reservoir between uses. Please drain the reservoir of any remaining water or solution after each use, which may be done by letting the flosser run for 7-10 seconds after using the product. This should prevent the unit from leaking while not in use.Sincerely,Katie M.Consumer ServicesService@waterpik.comYes, the reservoir does not leak if it's empty, but the whole reason for a reservoir is to hold water & I love the convenience of not having to fill it every time I use it.Sorry but this will be my last!!",health personal care,personal care,oral hygiene
B00006ANDJ,Oral-B EB17-3 Power Toothbrush Replacement Brush Heads (3 Adult Refills),A2V7EO331SFUF6,1/1,5.0,1145750400,"EB17s usually run about $5 apiece in sets of 3, 4, or 6. This vendor's price for a set of three is superb.See my other reviews for more specifics on EB17 Flexisoft (normal adult) and extra-soft (soft adult, children) heads.",health personal care,personal care,oral hygiene
B00008BQVN,Philips Sonicare Advance (A-Series) Replacement Brush Head,A3KH2UNATABFB9,0/1,2.0,1222560000,You did not make clearThat the heads came in compact and regular sizes . I recieved the compact size and am very unhappy with them!!!!!!!!!!!!!!I am a full grown adult male.,health personal care,personal care,oral hygiene
B0000C4KJX,Oral-B Complete Deep Clean Ultra Floss mint floss(pack of 6),A3UXCWQ9OHOQQ4,0/0,5.0,1316649600,"I've been lucky all my life. So maybe it's just me but I suspect Amazon has gotten the message. I will admit the reports of incomplete orders made me pause. I went ahead knowing I'd been warned. I was a bit relieved when the six-pack came through as ordered. As for the floss, I know there isn't anything out there to compete and I too am losing my suppliers.",health personal care,personal care,oral hygiene
B000AUIFCA,Oral-B Professional Floss Action Replacement Brush Head 3 Count,A2TW2RHT7JMGWC,0/3,4.0,1309392000,"So, Amazon offers the bets pricing available and send the product right to your doorstep. Why not? I love online shopping, they make my life so much easier. these brush heads came in perfect condition and fit the handle perfectly. no compalints",health personal care,personal care,oral hygiene
B00008BFXJ,Philips Sonicare Elite e7300 Power Toothbrush,AVFWI1R7D4TG0,0/2,4.0,1236124800,"I've had this toothbrush for three years and it cleans well. But I have to question the price at $9,999.00. But then again, clean teeth are priceless.Don't forget to floss! (daily)",health personal care,personal care,oral hygiene
B0001WXTRS,"Crest SpinBrush Multi-Angle, Extra Soft Bristles (Colors May Vary)",A3ME1RFNOAJ2O0,2/2,1.0,1133395200,"Just the top part vibrates; the bottom part of the brush does nothing. Also it just vibrates not rotate or spin. I feel like it does nothing more then give a nice hand massage. It is just like a normal toothbrush, but heavier and eats battery. Not worth even this cheap price.",health personal care,personal care,oral hygiene
B0000532RH,"ACT Anticavity Fluoride Mouthwash, Mint, 18-Ounce Bottles",unknown,1/1,5.0,952300800,"I like Reach Act Anticavity Fluoride Rinse. The taste is very good. It's not too strong, so I can actually hold it in my mouth for the recommended one minute. With some other mouthwashes that's very hard to do. I really like their measuring system -- it's very convenient. Before, I'd always put mouthwash in the cap. When I screwed it back on, the mouthwash leftovers would drip and make the bottle and sink dirty and sticky. With Reach Act there's no spillage -- plus you get the right amount every time. I'd definitely recommend it to a friend.",health personal care,personal care,oral hygiene
B0002KWTHK,Kidkusion Driveway Safety Sign -2 Pack,A1LM8DRPXWW03P,0/0,1.0,1313193600,"This product is listed as a ""two pack""....people would think that would mean two signs. I would like what I ordered to match th description. Furthermore, only one sign at 14.99 and five dollars shipping is a complete rip off. I wanted two signs for my big drive way and yard. I should get what I ordered.....another sign or a complete refund!!!",baby products,safety,outdoor safety
B0007V62OU,Kwik Cabana II,A3QLXBI36ZGR6Z,2/2,4.0,1124841600,"I bought this tent the day before we left for the beach for my 3 1/2 month old. It was so easy to put up, take down, and carry. It provided enough ventilation, and she was comfortable napping in it. It is very light--will blow in the wind. We weighed it down with water bottles in the corners. We couldn't have taken her to the beach without it!!!",baby products,safety,outdoor safety
B00026O5D0,Les Trois Petits Cochons Pate - Pat de Campagne (8 ounce),A260YYZR97JYDE,6/7,5.0,1198108800,This pate was the first item to disappear from the hors d'oevres tray I set out at a holiday party. It was the hands-down favorite.,grocery gourmet food,meat poultry,p t s
B000NN3GVE,"NUK Classic Latex BPA Free Pacifier, 0+ Months, Colors May Vary",A3L768NNBH037P,0/0,5.0,1318982400,"These latex (brown material) nuks are our baby's preferred pacifier, and they've become very difficult to find in local stores. It seems everyone is switching over to the clear silicone, but my baby just doesn't like that material. The price is great! The only potential drawback for others might be the assorted colors. I ordered 2 and received a white and a purple, just fine for my baby girl. Love this Nuk and the peace it provides!",baby products,feeding,pacifiers accessories
B000P25TZO,Wubbanub Infant Pacifier - Pink Horse,A1XWUUP84I4D5R,0/2,1.0,1267660800,I understand the idea behind this but think there are better products out there. Maybe you will feel differently. I dont recommend.,baby products,feeding,pacifiers accessories
B000H846T6,"Mam Love And Affection Size One Silicone Value Pack, Multiple Colors",A3IU2CBZPIO8DJ,0/0,5.0,1175990400,"I think these pacifiers are great; they work either way so at night you don't have to feel around for a notch to make sure they're going in the right direction. They don't leave marks around my baby's mouth like another pacifier did. I believe the company is European, maybe that's why they're not as widespread in the U.S., but they're made well. The attachment is so useful, especially when you're out and about with the baby. Just imagine the horror when the pacifier drops out of the baby's mouth onto the germ-filled floor and there's no bathroom in sight to wash the pacifier.",baby products,feeding,pacifiers accessories
B000PC9NZG,RaZbaby Keep-it-Kleen Pacifier,A2VO0DC7L19X4D,0/0,3.0,1253232000,This is an adorable product but it does has some down falls. The plastic piece that clasps over the nipple if the product is removed or drop digs into baby's face and leaves red marks also plastic is rather thin and breaks easily. Overall its a cute idea just needs a few adjustments.,baby products,feeding,pacifiers accessories
B000G7YLDE,Chomp Baby Pacifier,ANZFZRHAUOX2K,0/0,5.0,1325030400,Hilarious! My daughter even spits out other pacifiers to take this one. Gave everyone a good laugh Christmas morning! Nice and cheap too!,baby products,feeding,pacifiers accessories
B0006BAJPO,Diamond 2 Orthodontic Pacifiers (Colors May Vary),A3LPWQYMUVRM2S,0/0,5.0,1298937600,"My son LOVES this pacifier. It was the only pacifier I could get him to take when he was first born. It is 6+ months, but worked for him as a new born.",baby products,feeding,pacifiers accessories
B000NP3QMQ,Skip Hop Pacifier Pocket,A2VFN3QE5DD3DT,0/0,3.0,1184803200,"It's a nice pouch and holds 1-2 pacifiers. However, the snap keeps coming undone. It's intended to be hooked onto a diaper bag or purse, so it's pretty important that it stays put!",baby products,feeding,pacifiers accessories
B0009ET7RO,"NUK 2 Pack Classic Silicone BPA Free Pacifier, Size 1",AAYQCHRBB0JRP,0/0,2.0,1302134400,"I can't compare these pacifiers to others because they're the only kind we've given to our newborn daughter. She takes them and doesn't seem to have a problem with them. I have a few complaints though- they accumulate gunk where the pacifier attaches, water gets inside the pacifier part when we boil them, and they leave marks on my daughter's cheeks. And because they're so tight against her cheeks, her cheeks are red and moist after she spits it out. I'm going to switch to a different product before they give her a rash. Definitely do not get these pacifiers.",baby products,feeding,pacifiers accessories
B000BIZ87Q,Motley Pacifier Chain,AST1233WMJ61N,1/1,4.0,1224806400,"I am very excited to have found these products. My mother gave me a couple of these 8 years ago when I had my first baby and she had gotten them in Germany. There wasn't anywhere here that sold anything like that back then, and I received so many compliments on them. I can't wait to hear the same things again when people see the new ones!",baby products,feeding,pacifiers accessories
B000AKB4IM,"Billy Bob Two Front Teeth Baby Pacifier, Pink Lips",A2DYZ53GVN5PH,8/8,5.0,1192579200,"I bought this for my son and people LOVE it! I am asked all the time where I bought it from cuz they want to get it for their grandchild, niece, nephew...ect I often think Amazon should pay me for the amount of word of mouth I have given on this product... I think if you have a sense of humor and don't see it as some slam against humanity (as some reviewer has) than you'll love it, I think if you do have a problem with it you probably aren't even bothering looking at the product page and or its reviews.",baby products,feeding,pacifiers accessories
B0009ET7RO,"NUK 2 Pack Classic Silicone BPA Free Pacifier, Size 1",A3UV3YHGEHOD05,0/0,5.0,1292112000,Our son loves it! They gave him at the hospital when he was born and its his favorite pacifier so far!,baby products,feeding,pacifiers accessories
B000P39N6E,Wubbanub Infant Pacifier ~ Blue Pony,A2UV4PGIKXSY2C,0/0,5.0,1332892800,"I had purchased one of these for each of my previous children so i thought i would buy one for my newest addition. Once again i was not disappointed. My son loves it and it goes everywhere with us. It has helped my son sleep in his crib over night, it gives him something to cuddle with. In short I love it!",baby products,feeding,pacifiers accessories
B000G7WX3Y,JJ Cole Essentials Pacifier Pod - Pink Flower,A168OL54PWT84P,1/1,5.0,1196726400,I wish I had this with my first baby. No more lost pacifiers for me.,baby products,feeding,pacifiers accessories
B000P22YTI,Wubbanub Infant Plush Toy Pacifier Green Frog,A3UQ0NCMXMY9KP,0/0,5.0,1215561600,"I love this pacifier! I bought the red dog, too (I think that is cuter). Unfortunately I did it before my baby was born and I see now that she is not into pacifier that much (which is not bad either). She uses it occasionally before sleeping.",baby products,feeding,pacifiers accessories
B000AKB4IM,"Billy Bob Two Front Teeth Baby Pacifier, Pink Lips",A3P0MHL9B50V46,0/0,5.0,1326672000,"I bought this pacifier for my nephew in Brazil. My brother in law is a joker and I thought this pacifier would bring lots of fun. It's a great quality material and come with instructions to sanitize before using it, which I think is very important.",baby products,feeding,pacifiers accessories
B00005C0KD,Gerber First Essentials 2 Pack Soft Center Latex Pacifier,AY6UJN7232IUS,0/0,4.0,1324771200,"Took one star off immediately even though I knew I could not pick colors. Amazon could fix this if they wished. I ordered two sets hoping to get one neutral color for my son. I got yellow and pink. The quality is good. I will say we bought these for 2.99 and then saw them in our local Wal Mart for 2.78 in pink, blue, and yellow. Still a good price here you may want to check your local Wal Mart though if you're concerned about colors.",baby products,feeding,pacifiers accessories
B000GUTMRG,Bottle Tethers,A2B0DJXT4AEBOX,0/0,4.0,1333411200,"These work pretty well, but could grip a little better. My 20 month old twins are able to slide these off their Avent sippy cups. So, I grabbed my hot glue gun and added a short, squiggly line of glue on the inside of the strip and now the cups don't budge at all. Easy, cheap fix and now these work better than the more expensive SippiGrips!",baby products,feeding,pacifiers accessories
B000AKB4IM,"Billy Bob Two Front Teeth Baby Pacifier, Pink Lips",A17AE4WH6S2438,0/0,5.0,1343692800,Bought this for my friends baby and had some good laughs! and it shut him up for a while too!,baby products,feeding,pacifiers accessories
B000PC9NZG,RaZbaby Keep-it-Kleen Pacifier,A266BG3GEAGS9A,0/0,5.0,1245715200,This is adorable and my niece's favorite pacifier. Highly recommend. She is teething now and this pacifier has endured all of her chewing!,baby products,feeding,pacifiers accessories
B00005C0KD,Gerber First Essentials 2 Pack Soft Center Latex Pacifier,A3GPA0P2ZWQHTN,1/2,5.0,1285200000,I don't like that you can't pick your colors. I will not give my boy a pink pacifier.,baby products,feeding,pacifiers accessories
B0000TA3QM,"B&M Brown Bread Plain, 16 oz. (Six Cans)",AN1E9SV8GJFE9,2/2,5.0,1252800000,"B&M Brown bread totally took us back to our childhood. Slice it into rounds about 3/8 inch thick. The trick is steaming it so that it is hot and moist and serve with butter, which melts into the bread. Looks like chocolate, but it is dark with molasses. They still make the same stuff of our memories. Patience! First can didn't get hot enough or moist enough, but the second and third were perfect.",grocery gourmet food,breads bakery,packaged breads
B000EFBMCQ,"Old El Paso Stand 'n Stuff Taco Shells, 4.7-Ounce Boxes (Pack of 12)",AS8YMHZDOE2PA,0/0,5.0,1340668800,"I no longer use anything else! They break only as easily as any other taco shell. If you fill the bottom with wet stuff like sauce, tomatoes, and cheese they are good to go!",grocery gourmet food,breads bakery,packaged breads
B000MQSJB4,"South Beach Diet Whole Wheat Wrap, 10-Count, 8-Inch Wrap (Pack of 6)",AAP24L83AP0J3,4/5,5.0,1225756800,I found it hard to find a true 100% whole wheat tortilla that is healthy. This product provides what I'm looking for while tasting good and being big enough to be useful.,grocery gourmet food,breads bakery,packaged breads
B000FFQ1Y4,"Ener-G Foods Yeast-Free Brown Rice Loaf, 19-Ounce Packages (Pack of 6)",A2DVCOV1KR4PXF,1/1,4.0,1275523200,"To make real bread, one needs yeast and gluten. As a baker, I tried this bread on a whim. It is completely different than the bread I bake or even the garbage that passes as bread in a grocery store. However, if you cannot digest gluten or yeast, this bread is much better than any one could make at home. If one toasts the bread (really toast it to a deep golden color) it is a great vehicle for other flavors and has a nice texture in a sandwich. I cannot stress the importance of toasting enough. Cold and alone, it is bland and dryer than dry, but it has real potential with a little heat, Vegenaise and fresh tomato and basil.",grocery gourmet food,breads bakery,packaged breads
B000189R32,"Gourmet Texas Tamales ""A la Carte"" 4 dozen Spinach Tamales",A3FNM6LQ7VEKWH,1/1,5.0,1128470400,"These are really good tamales. For a really good traditional tamale, I highly recommend the bean tamales from the same company. But if you're in the mood for a more cheesy taste these are great.",grocery gourmet food,pantry staples,packaged meals side dishes
B000E5GJRY,"Tasty Bite Green Curry Vegetables & Jasmine Rice, 12-Ounce Boxes (Pack of 6)",A1EJUI68G6UXBG,1/1,4.0,1162684800,"This green curry is really, really good. The only thing that would make it 5 stars would be a few more vegetables. But the flavor is excellent. Nice and spicy!",grocery gourmet food,pantry staples,packaged meals side dishes
B000H223CO,"Luzianne Jambalaya Dinner Kit, 8-Ounce Boxes (Pack of 6)",A1HG5AQFKLMSRC,0/0,5.0,1307923200,"My main store, Kroger, doesn't carry this and never did. Winn-Dixie used to carry this, and they closed up! Gah!! I looked high and low and finally found them still being carried at one of the smaller stores called ValuMarket. ValuMarket tends to draw a really culturally diverse crowd, and they still carry the Luzianne dinner kits!! Hallelujah! I only seem to crave the Jambalaya Dinner, but they do have others. There were 4 on the shelf, other day, and I bought all 4 of them! I've been seeing them there, consistantly, for years.Thank goodness for Amazon, though. I will definitely order them, if necessary.",grocery gourmet food,pantry staples,packaged meals side dishes
B000E433ZQ,"Zatarain's New Orleans Style Mixes, Dirty Rice With Cheese, 8-Ounce Boxes (Pack of 12)",A2BPJ39H6QERWS,0/1,3.0,1261785600,"This is a good product and amazon's price is right, but there may be a storage problem at the warehouse. All of the mix in the packets is clumped. It cooks up well enough but takes some work to break the clump apart for cooking.",grocery gourmet food,pantry staples,packaged meals side dishes
B000E3XCG2,"Zatarain's New Orleans Style Chicken & Rice Dinner, 7.5-Ounce Boxes (Pack of 12)",A3N8XPE3QXZ62Q,1/1,5.0,1185321600,"I've always been a big fan of Zatarain's products, and the Chicken & Rice Dinner is no exception! The combination of spices (and veggies) in the rice add a great flavor to the chicken (prepared via the box's suggested one-pan option or adding cubed chicken in). Even my picky eaters enjoyed it! I recommend this for anyone looking for a nice Cajun kick to their chicken and rice dinners!My only qualm is the quantity. A pack of 12 boxes ended up being split up and given to friends, because it was taking up too much room in my pantry. If only [...] could break it down to 6 boxes/pack.",grocery gourmet food,pantry staples,packaged meals side dishes
B000HZZEY0,"Spaa Natural Foods Garlic Basil Stir-Fry Noodle Kit, 9.9-Ounce (Pack of 12)",A33GBA29FH88W9,1/1,5.0,1325376000,"This is my second order of a package of 12. What a wonderful product! I had served it to my daughters, who were visiting, as a relatively quick and easy dinner, using frozen mixed vegetables and shrimp. Everyone was raving, and they plan to buy their own. Good ingredients and superb taste. Your tastebuds will ""sing!""",grocery gourmet food,pantry staples,packaged meals side dishes
B000E1FZ6Y,"Kraft Noodle with Savory Chicken, 7-Ounce Boxes (Pack of 12)",A1VYN9YI1GTLOZ,0/0,5.0,1268697600,Just to let you know that Kraft Foods has discontinued making this product. According to them there was not enough demand to continue making the product.,grocery gourmet food,pantry staples,packaged meals side dishes
B000OU5EKC,"Hormel Reduced Fat Corned Beef Hash, 15-Ounce Units (Pack of 12)",A8JHI21S6GRZV,3/3,5.0,1312156800,"Can corned beef for breakfast is a passion of mine since childhood. I used to spend a lot of time with relatives who lived on the coast with frequent power outages. Thus, canned items were often used and we had canned corn beef almost every Saturday. The reduced fat line has all the flavor of the original, and more healthy for you. I usually broil it crisp, and scramble a egg. Then top with some BBQ sauce.....overall a very good item.",grocery gourmet food,pantry staples,packaged meals side dishes
B000CQ01GU,"Annie's Homegrown Shells & White Cheddar Macaroni & Cheese, 6-Ounce Boxes (Pack of 12)",A152I1BISLYNP9,1/2,5.0,1183161600,"I like this when I'm in a hurry and in the mood for mac & cheese, it's tasty and easy to prepare.",grocery gourmet food,pantry staples,packaged meals side dishes
B000OU5EFW,"Hormel Beef Tamales, In Chili Sauce, 15-Ounce Units (Pack of 12)",A2TG7WPYIWL30V,3/3,4.0,1295395200,"whole case of tamales, cheaper that store price, tasty but what they call chili I call water with grease. Drain and add your own chili top with cheese serve on bed of lettuse and supper is ready.",grocery gourmet food,pantry staples,packaged meals side dishes
B000JMBE3Q,Pataks Mild Curry Paste 10 Oz,A2EK950PINV36,3/3,5.0,1266105600,"This curry paste is great for putting flavor into something simple. I throw a can of diced tomatoes in the crock pot along with some chopped onion and garlic, a few tablespoons of the paste, a little broth and whatever meat I have on hand. Chicken, beef, lamb, it doesn't matter. I come home to a wonderful aroma and after steaming some rice I have a meal that tastes like I've been working on it all day.It is very mild but flavorful. In fact, a friend who absolutely hates spicey food loved this. I actually like spicey food and sometimes mix one tablespoon of the hot along with two tablespoons of the mild. Just depends on my mood and who I'm cooking for.",grocery gourmet food,pantry staples,packaged meals side dishes
B000N8OLCC,"Annie Chun's Kung Pao Noodle Bowl, 8.6-Ounce Units (Pack of 6)",ANSOS3PERFCB,0/0,2.0,1336003200,"Let me just say that I had a choice between this meal and saltines and I chose the saltines. At least they don't have that overpowering sweet soy sauce taste. It was an empty meal. The cover gives a false impression of a more hardy, diverse product than that which I discovered when I opened the bland noodle package. It tasted like I was doing myself harm in the consumption of the noodle bowl; like I was dangerously close to my maximum dosage of sodium and sugar. It is cheap and its GREAT that the bowl is biodegradable. But please, make it taste like food and charge more. If I wanted to eat sweetened flour for a low price then I'd eat fast food. I'd rather pay a bit more for a good product.",grocery gourmet food,pantry staples,packaged meals side dishes
B000J3AMII,"Viva La Rice Ready to Eat Rice, White Rice with Butter Flavor, 8-Ounce Pouches (Pack of 12)",AKF1DXEH288KH,0/0,4.0,1190246400,"Obviously microwavable rice won't have the same quality as freshly steamed rice, but this comes close enough for me. It's very convenient for when you're at college and don't want to eat icky campus food. Just microwave this, add some microwavable Indian Food, and you're good to go",grocery gourmet food,pantry staples,packaged meals side dishes
B000E1FZ6Y,"Kraft Noodle with Savory Chicken, 7-Ounce Boxes (Pack of 12)",A2F6KJKSD9Q0DJ,6/6,5.0,1154995200,We have searched everywhere for this and can only find it here. Getting ready to order another case of it...,grocery gourmet food,pantry staples,packaged meals side dishes
B000O7IVKK,"Kraft Organic Macaroni & Cheese Dinner, Cheddar, 6-Ounce Boxes (Pack of 12)",A1HPKSL39NRZ0G,0/0,5.0,1319414400,"The organic Macaroni and Cheese from Kraft makes fast dinners a snap. I have a 4- and 7-year-old and they love it! I will usually prepare it with plain non-fat Greek yogurt, which adds protein and calcium, and the kids love it more. They even ask for it to be prepared ""with the yogurt!"" Whatever is left-over, they have no problems eating it in their school lunches the next day. I am happy to be giving them an all-time favorite (that even we loved as kids) in an organic fashion...way to go Kraft for doing that for us and the planet.",grocery gourmet food,pantry staples,packaged meals side dishes
B000LKXG8W,"Namaste Foods, Gluten Free Say Cheez Pasta Dish, 9-Ounce Bags (Pack of 6)",A1J5HO2AMC1R77,3/5,1.0,1195948800,"I thought this would be a good gluten free replacement for Annie's mac n' cheese, but this was not really macaroni and cheese. The sauce was not smooth and was spicy (not hot-spicy, but strong-flavored spicy). My kids were appalled by it and while my husband and I could eat it, we didn't really like it. Since I bought a case, we threw away the rest of the spice packets and made our own cheese blend for the rest of the pasta. I would suggest trying one bag from a local store first if you can, otherwise be aware that you may just be buying expensive pasta with useless spice packets if your family doesn't like this unusual flavor.",grocery gourmet food,pantry staples,packaged meals side dishes
B0000DJ7TP,Omaha Steaks Potatoes,A257TD5GO1T81W,19/21,5.0,1172102400,"Despite what some think there is a ton of fillers in here (see the ingredient list on the Omaha site), but.... that is not a bad thing in this case. They are not unhealthy fillers and these are very delicious. Our kids just love them. We serve one ball as a serving as that is the perfect healthy carb portion for a meal. 1 piece has the following nutrition just in case you are wondering:Calories",grocery gourmet food,pantry staples,packaged meals side dishes
B000GBJ7X4,"A Taste of China Sweet and Sour Rice, 6-Ounces (Pack of 6)",A33TK0CP2MZDGX,1/1,5.0,1163203200,"I just happened to pick up some of this rice from the christmas tree shop a few weeks ago. It really is the best chinese rice outside of a restaurant. Needless to say, I was really bummed when it has been currently not available for some time now on amazon.com. I have checked all of our local grocery stores and no one carries this item, so I went back to the christmas tree shop and purchased all 12 of them that they had left. Amazon, please make this rice available again. It really is the greatest and also super easy to make.",grocery gourmet food,pantry staples,packaged meals side dishes
B000E18CUU,"Annie Chun's Kimchi Soup Noodle Bowl, 5.9-Ounce Bowls (Pack of 6)",A9S4SKY3QB81H,0/1,5.0,1296518400,"Thid is excellent and easy to make instant soup. I live down the street from a Korean restaurant and their soup is very similar but I like this better with the Udon noodles. Not the cheapest instant soup but very good. The only complaint is the coupons on boxes are expired, the soup is fine till 2013. I hope Annie fixes that problem as a dollar off coupon is good if it isn't expired.",grocery gourmet food,pantry staples,packaged meals side dishes
B000CQ4D1Y,"Annie's Homegrown Curly Fettuccine with White Cheddar & Broccoli Sauce, 7.25-Ounce Boxes (Pack of 6)",A1ZGS9S6QNM1ZN,1/1,5.0,1162598400,"The box says, you don't have to admit that it comes from a box because it is so tasty. I had guests over and they raved about it. I'm just glad that all Annie's pasta are easy to make and taste great. Haven't had a version that I didn't like.",grocery gourmet food,pantry staples,packaged meals side dishes
B000E5BJUQ,"Thermalon Microwave Activated Moist Heat Therapy Wrap with Ties for Back, Hip, Shoulder, 7"" x 12""",A2IFZVU53MKLR7,2/2,5.0,1291075200,"Wonderful, wonderful! Best thing I ever bought!! I have the tie on version and the rectangle version and I love them both. Stay hot for hours. Very sturdy and well made. Couldn't be happier with it. I use one or both every day on my back and it helps me tremendously. Can be used for cold too but I have not tried that.",health personal care,health care,pain relievers
B000IJU0DU,Schiff Joint Free Plus Powder w/ Glucosamine Chondroitin MSM & Collagen - 13.48 Oounces (382.2 grams),A9DHDPJYASKEI,12/12,4.0,1183420800,We've been using this glucosamine powder in our protien drinks every morning for several years now. I was dubious about it at first but it's the only thing to which I can attribute the lessening of aching in my joints.It has the recommended other ingredients that should be taken along with glucosamine which many supplements don't.,health personal care,health care,pain relievers
B000GF38F8,Salonpas Pain Relieving Patch - 120 Patches,ADLIPTKMR7EVN,3/3,5.0,1288396800,I've used prescription patches and these patches. These have worked far better for me -- especially because they fit better on my neck and don't fall off.,health personal care,health care,pain relievers
B0000V773M,"Sunbeam Health at Home King Size Heating Pad with HeatSense Technology, Grey",A2GN18XO0M3T5W,7/7,5.0,1224288000,Excellent heating pad. Doesn't scrunch up like others do and the thermostat actually works like it should. Recommended,health personal care,health care,pain relievers
B000MRD9EU,Fashy Zebra Plushie Hot Water Bottle - Made in Germany,A1BD9Y14LMASJR,1/1,4.0,1235952000,A very nice high-quality product. I was replacing a fleece bear-shaped bottle cover which seemed to be a bit softer. The bottle in this one seems like it will outlast me. Good product.,health personal care,health care,pain relievers
B0000V0E14,Chillow Comfort Device,A2IYLMDQGBB4VG,1/1,5.0,1325980800,"Love the Chillow...having night hot flashes makes sleep difficult, but the chillow will cool you down quickly and lets you sleep without overheating. At first it feels pretty cold, but you quickly appreciate how it cools you down. I put some white vinegar in it along w/the water since we have well water to avoid any mold growth. I check the plug every night to make sure it is sealed well, so far no leakage. Would recommend to anyone that has hot flash/night sweat issues.",health personal care,health care,pain relievers
B0000V0E14,Chillow Comfort Device,A3DFMAPPQJ6J10,3/8,1.0,1170806400,"Absolute waste of money, this is not a Pillow as advertised, in my opinion falsely, but a flat mat which, when filled with water is a very heavy weight and it is not possible to sleep on this. You could use it to wipe your feet on but thats all. An extremely disappointed customer who suffers from overheating badly in bed and thought this was a great solution. Now out of pocket and no better off.",health personal care,health care,pain relievers
B0001ARF02,"The Happy Company Microwaveable Therapeutic Neck Wrap, Blue",A2ETQ56N3DW3E,6/7,3.0,1125878400,The pocket to hold an herb sachet isn't an added feature... it's a necessity... because the smell of the buckwheat is otherwise overwhelming... and entirely unpleasant... ESPECIALLY when you're already experiencing discomfort in the shoulder or neck! It isn't that the wrap doesn't heat well or offer relief... it's just that the odor of the buckwheat is not tolerable. Discarded.,health personal care,health care,pain relievers
B000FONJ8G,Elasto-Gel Hot/Cold Knee Wrap Large/X-Large #KW6005 - Elasto Gel,A28MO2ZLA7QCN,13/13,4.0,1209686400,"I had minor knee surgery a couple years back and have had slight discomfort in my knee ever since. especially after a long workout. Filling and ice pack, sitting in one place, and holding it against my knee for at least 30 minutes several times a week seemed unconventional. This knee wrap made the process so much easier. I simply leave it in my freezer and when needed, i wrap it around my knee. I don't need to be sitting in one place either with my hands tied holding it in place. My only complaint is with the material inside the wrap. It seems to shift around too easily deforming the shape of the wrap. Other than that, I'm very pleased with the product.",health personal care,health care,pain relievers
B000FGDDI0,Sunbeam 732-500 King Size Heating Pad with UltraHeatTechnology,A1H2R9D80YMFHI,6/9,1.0,1229212800,"This heating pad doesn't get hot enough. I would return it if I could. It's very hard to get a good heating pad on-line. What can one do about it? The product is the Sunbeam Health at Home Easy To Use King Size Moist/Dry Heating Pad, Blue.",health personal care,health care,pain relievers
B000FGDDI0,Sunbeam 732-500 King Size Heating Pad with UltraHeatTechnology,A2LBC6K9R1J09,1/1,4.0,1302307200,This large size heating pad is very satisfying. The price is very reasonable. I only wish the cord that is attached to the pad itself was not so stiff. But I would recommend this heating pad and would purchase another if needed.,health personal care,health care,pain relievers
B000N41ABG,Sleep Right Secure Comfort Dental Guard,AL9IOBL5CPJMF,3/3,5.0,1299024000,This sleepguard is made from fine material and seems like it would last a good long time. However if you are an adult male over about 175 its going to be way too small for you. I think its the right size for most women and teens. IMO.,health personal care,health care,pain relievers
B000MRLYCY,"Cold Pack - ColPaC Brand - Blue Vinyl - Half Size - 7.5"" x 11""",A3QLTVYLBB0DYT,0/0,5.0,1296604800,"Great cooling pack. The 7.5"" x 11"" is a perfect size for my knee. It is very easy to form into perfect shape. This pack does NOT get too cold but it is perfect temperature when putting directly on the skin. I keep it in a ziploc bag when putting it into the freezer to prevent damage from it (thanks to recommendations from Amazon reviewers). I always cool my knee after working out and that prevents inflamation from happening and keeps my arthritis under control. Great cooling pack. I bought one for my mother as well for her knee.",health personal care,health care,pain relievers
